filename,psnr,ssim,uciqe,lpips
im_u746_,28.769235610961914,0.8722073435783386,0.42605096101760864,0.11585643887519836
im_u607_,28.767438888549805,0.8955481052398682,0.511584997177124,0.09530900418758392
im_u129_,28.757028579711914,0.8213846683502197,0.3215405344963074,0.18759435415267944
im_u1340_,28.752605438232422,0.8558324575424194,0.3400669991970062,0.17248497903347015
im_u1261_,28.752307891845703,0.9057781100273132,0.5102710127830505,0.05387866869568825
im_u1784_,28.747499465942383,0.8782458305358887,0.4220508337020874,0.14062783122062683
im_u1969_,28.745361328125,0.8925949931144714,0.4512503743171692,0.1060958132147789
im_u1543_,28.744853973388672,0.8743543028831482,0.3729056119918823,0.16665063798427582
im_u1231_,28.743106842041016,0.8767247200012207,0.5361754298210144,0.10110447555780411
im_u1583_,28.730632781982422,0.8659167289733887,0.45624247193336487,0.11403161287307739
im_u934_,28.727279663085938,0.871365487575531,0.41628503799438477,0.12157563865184784
im_u162_,28.71733283996582,0.8931980133056641,0.45098328590393066,0.13029466569423676
im_u1740_,28.71026039123535,0.8357262015342712,0.3877652883529663,0.14111913740634918
im_u425_,28.700923919677734,0.8602723479270935,0.5391604900360107,0.10272904485464096
im_u85_,28.698862075805664,0.900078296661377,0.38384851813316345,0.1335953027009964
im_u2037_,28.691116333007812,0.911344051361084,0.4505586624145508,0.14758947491645813
im_u834_,28.677291870117188,0.8806180953979492,0.5189273357391357,0.0683496817946434
im_u272_,28.668550491333008,0.8980902433395386,0.38841190934181213,0.12011589854955673
im_u1853_,28.668107986450195,0.9003099203109741,0.4126702547073364,0.08932130038738251
im_u2028_,28.652809143066406,0.8721237182617188,0.4131057560443878,0.0941043272614479
im_u163_,28.645206451416016,0.8868050575256348,0.2519799768924713,0.19044087827205658
im_u1599_,28.63607406616211,0.8856319785118103,0.47194087505340576,0.12488919496536255
im_u1050_,28.631736755371094,0.8706930875778198,0.5603728890419006,0.08681704103946686
im_u848_,28.62784767150879,0.8506233096122742,0.42457932233810425,0.13456864655017853
im_u987_,28.604957580566406,0.901129424571991,0.5611884593963623,0.07729852199554443
im_u1905_,28.591508865356445,0.8152489066123962,0.4922371506690979,0.16497297585010529
im_u2008_,28.58376121520996,0.9153692126274109,0.47895678877830505,0.08382368832826614
im_u230_,28.578214645385742,0.8628897070884705,0.3937159776687622,0.1563083976507187
im_u1047_,28.573814392089844,0.8682335615158081,0.49833106994628906,0.15236780047416687
im_u501_,28.573673248291016,0.8609274625778198,0.453945517539978,0.11267548054456711
im_u431_,28.57063102722168,0.8554784059524536,0.3831363022327423,0.16490143537521362
im_u1248_,28.556819915771484,0.8755244016647339,0.42333775758743286,0.11097624897956848
im_u206_,28.554431915283203,0.8831424117088318,0.41299334168434143,0.11753351241350174
im_u1925_,28.540252685546875,0.9264727830886841,0.43140482902526855,0.1122250109910965
im_u743_,28.539968490600586,0.8835407495498657,0.4294675886631012,0.10724927484989166
im_u28_,28.537099838256836,0.8687357902526855,0.5378031134605408,0.10184524953365326
im_u1370_,28.535167694091797,0.8729506731033325,0.4805445969104767,0.16033443808555603
im_u1712_,28.53317642211914,0.8578003644943237,0.4406135082244873,0.08795540034770966
im_u1780_,28.52739143371582,0.9003095626831055,0.41350340843200684,0.10521392524242401
im_u462_,28.522546768188477,0.8952383995056152,0.5086033344268799,0.08700623363256454
im_u1763_,28.519670486450195,0.8454006910324097,0.4738782048225403,0.1235431656241417
im_u1746_,28.511089324951172,0.8869365453720093,0.44670748710632324,0.15869589149951935
im_u651_,28.510936737060547,0.8602001070976257,0.4169420301914215,0.16566799581050873
im_u50_,28.5054931640625,0.8781763911247253,0.4214472770690918,0.1743585169315338
im_u1847_,28.495502471923828,0.8899895548820496,0.33666402101516724,0.1339225172996521
im_u796_,28.494787216186523,0.848175048828125,0.4387533962726593,0.16323168575763702
